ID,nome,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
2ACE,Reinaldo Moises de Mello da Cruz Desea,Masculino,23,Preto,Ensino Superior,MG,4,Desenvolvimento de Produtos,Analista Senior
2C31,Aldo Emanoel de Uchoa,Masculino,23,Pardo,Ensino Superior,SE,8,Recursos Humanos,Analista Junior
17E8,Eliel Cirelna,Masculino,32,Indigena,Ensino Superior,RS,8,Contabilidade,Gerente
041C,Tiago de Santo Antonio Yolo,Masculino,31,Pardo,Mestrado,MA,3,Contabilidade,Analista Pleno
CC90,Pedro Decio de Amorim Gomes,Masculino,34,Pardo,Ensino Superior,TO,,Marketing,Analista Pleno
A463,Ezequiel Sebastiao Visy,Masculino,28,Pardo,Ensino Superior,MG,3,Operacoes,Analista Senior
88A9,Igor Ronaldo Duque de Cardozo,Masculino,21,Pardo,Ensino Superior,RJ,2,Contabilidade,Analista Junior
1A1F,Emanoel Ali Fragoso,Masculino,35,Pardo,Ensino Superior,SP,10,TI,Analista Junior
CFC9,Janaina Mercado,Feminino,18,Branco,Ensino Superior,MS,4,Recursos Humanos,Analista Pleno
87B6,Yolanda de Salvador,Feminino,21,Branco,Ensino Superior,MG,7,Operacoes,Analista Junior
DF9E,Aureo Mimiu,Masculino,33,Preto,Ensino Superior,RJ,4,Desenvolvimento de Produtos,Analista Pleno
E03D,Marcio Tiago Duque de Pimentel,Masculino,27,Pardo,Ensino Superior,PR,6,TI,Gerente
F50C,Edson Torres de Aguiar Junior,Masculino,35,Pardo,Ensino Superior,SE,7,Marketing,Analista Senior
2F44,Leopoldo de Paula Iyem,Masculino,30,Pardo,Ensino Superior,SP,4,Marketing,Gerente
08F4,Hellen Ivone de Barbosa,Feminino,30,Branco,Ensino Superior,MA,6,TI,Analista Senior
D28D,Charlene Amalia Igreja,Feminino,29,Branco,Ensino Superior,SC,0,Desenvolvimento de Produtos,Analista Pleno
86AD,Gabriel Lolarnov Uier,Masculino,35,Pardo,Ensino Superior,SP,6,TI,Analista Pleno
9681,Giovanni de Vasconcelos,Masculino,44,Pardo,Ensino Superior,AC,3,Marketing,Gerente
AEFB,Micael Jason de Mendonca Junior,Masculino,20,Preto,Pos graduacao,SP,6,Recursos Humanos,Analista Pleno
9E68,Lucia Espada Rosa de Novais,Feminino,22,Pardo,Mestrado,RS,,Administrativo,Analista Pleno
121B,Nelson Tomaz Trevisan Eodrazao Terceiro,Masculino,22,Branco,Ensino Superior,ES,,Administrativo,Analista Senior
D053,Mel Meire Espada,Feminino,29,Branco,Doutorado,RS,7,Administrativo,Analista Junior
3C72,Cicero Valter de Sampaio Neto,Masculino,31,Branco,Ensino Superior,PB,4,TI,Analista Senior
E4C2,Livia Anna da Rocha Mobo Ydrason,Feminino,27,Pardo,Pos graduacao,RJ,7,Contabilidade,Gerente
0F37,Benedito de Lacerda,Masculino,38,Pardo,Ensino Superior,SE,6,Administrativo,Analista Pleno
B29B,Davi Junior de Franca Ogen Junior,Masculino,30,Preto,Ensino Superior,TO,4,Administrativo,Analista Pleno
40C7,Eduardo Ricardo Usiboreov de Abreu Nevlovrison Neto,Masculino,23,Pardo,Mestrado,RN,3,Compras,Gerente
9BB6,Joao Osvaldo Mamohehi,Masculino,29,Preto,Ensino Superior,RJ,5,Marketing,Analista Junior
FDFA,Nicolas Schmidt,Masculino,25,Pardo,Ensino Superior,PR,3,Vendas,Analista Pleno
E44C,Ciro Gomes,Masculino,23,Pardo,Doutorado,MG,7,Vendas,Analista Senior
DE4D,Robson Camara,Masculino,29,Branco,Ensino Superior,RJ,0,Compras,Analista Pleno
977D,Roger de Silveira Ivaemvic,Masculino,30,Pardo,Ensino Superior,RJ,9,Contabilidade,Analista Pleno
20D1,Caue Laercio dos Santos de Iglesias,Masculino,53,Branco,Ensino Superior,SP,1,Desenvolvimento de Produtos,Analista Junior
518D,Danilo de Barboza,Masculino,40,Branco,Ensino Superior,CE,10,Compras,Analista Pleno
CAA0,Benedito Chinhe de Martins Pimenta,Masculino,44,Branco,Ensino Superior,TO,10,Marketing,Analista Pleno
DFA1,Olga Ana Herrera Negrao,Feminino,35,Pardo,Mestrado,MS,14,Vendas,Analista Junior
84D8,Otto Onim,Masculino,20,Branco,Ensino Superior,AL,4,Contabilidade,Analista Junior
23AD,Murilo Shinomu Igreja,Masculino,53,Preto,Mestrado,PR,7,Contabilidade,Gerente
0C9C,Aureo Geraldo de Souza,Masculino,45,Branco,Doutorado,AL,6,Compras,Analista Junior
ED63,Celso Oliver Ageson,Masculino,45,Branco,Ensino Superior,RR,7,Desenvolvimento de Produtos,Analista Pleno
F92A,Lucia de Alencar,Feminino,45,Pardo,Doutorado,MG,9,TI,Analista Pleno
BDFE,Felipe Fuboga Ridebabe Fontes,Masculino,22,Preto,Ensino Superior,AC,6,Marketing,Analista Pleno
75D6,Joel Daniel Rodrigues da Silva de Andrade,Masculino,33,Branco,Ensino Superior,RJ,5,Contabilidade,Analista Junior
A579,Joel Denis de Siqueira,Masculino,22,Pardo,Ensino Superior,MG,,TI,Analista Pleno
1BF0,Alisson de Assuncao Junior,Masculino,20,Branco,Ensino Superior,RJ,,Administrativo,Estagiario
219D,Isaias Matheus de Chaves,Masculino,22,Pardo,Mestrado,MG,2,Operacoes,Analista Senior
D2AD,Otavio de Pereira Caroman Pruflao,Masculino,38,Branco,Ensino Superior,SC,8,Administrativo,Gerente
AE8A,Fabio Gupoi Ieao,Masculino,43,Preto,Pos graduacao,PR,3,Operacoes,Gerente
84A3,Maria Danielle Giuvic da Silva,Feminino,25,Pardo,Ensino Superior,MS,8,Vendas,Analista Senior
EEB8,Igor Jonas Guerra,Masculino,21,Pardo,Ensino Superior,SC,,Administrativo,Analista Pleno
3101,Olavo Dabe de Souza Neto,Masculino,31,Pardo,Mestrado,SP,8,Desenvolvimento de Produtos,Analista Junior
C5E9,Cicero Heron de Souza do Nascimento Eseman,Masculino,38,Pardo,Pos graduacao,RJ,5,Vendas,Analista Pleno
8F21,Ana Elizabete de Sampaio,Feminino,31,Pardo,Pos graduacao,MA,2,TI,Analista Senior
BA3F,Joyce Lybo,Feminino,33,Preto,Pos graduacao,SC,2,Recursos Humanos,Analista Pleno
581B,Silvio de Fernandes,Masculino,24,Pardo,Ensino Superior,MG,7,Operacoes,Analista Pleno
80CD,Roseli de Souza,Feminino,24,Pardo,Ensino Superior,PE,4,Compras,Analista Pleno
8C58,Lucas Nathan da Serra,Masculino,52,Pardo,Ensino Superior,SP,1,Administrativo,Analista Junior
C898,Nivaldo Bahia Kanigehi,Masculino,22,Pardo,Ensino Superior,PE,7,Administrativo,Gerente
FA14,Eustaquio Inacio Veztrul Sebisa Flivoer,Masculino,20,Pardo,Ensino Superior,AP,2,Administrativo,Analista Pleno
2AAC,Kaue de Ferraz,Masculino,25,Branco,Ensino Superior,PA,5,Compras,Analista Pleno
2A17,Paulo de Machado Noajizo Vaz,Masculino,37,Pardo,Doutorado,RJ,7,Desenvolvimento de Produtos,Analista Senior
4DC6,Cleuza Solange de Guimaraes Penedo Puhazahe,Feminino,33,Branco,Pos graduacao,SP,2,Marketing,Analista Junior
22B4,Reinaldo de Albuquerque Neto,Masculino,25,Pardo,Ensino Superior,RJ,4,Operacoes,Analista Senior
D205,Rodrigo dos Santos,Masculino,33,Branco,Doutorado,RS,11,Compras,Analista Junior
9D7F,Aloisio da Silva Neto,Masculino,,Pardo,Ensino Superior,SC,7,Compras,Gerente
1243,Rogerio Damiao dos Pinhais,Masculino,32,Pardo,Ensino Superior,PR,0,Marketing,Estagiario
D0CE,Marco Olavo de Lisboa dos Reis,Masculino,21,Pardo,Ensino Superior,MT,5,Contabilidade,Analista Junior
E4C4,Cesar Leonardo de Magalhaes,Masculino,35,Branco,Pos graduacao,MS,6,Marketing,Gerente
D1E8,Antonio Uribe de Pacheco,Masculino,28,Pardo,Ensino Superior,TO,6,TI,Analista Junior
166D,Alexandre Tito Cumes,Masculino,39,Branco,Ensino Superior,RJ,10,Marketing,Analista Senior
2A66,Jean Naves,Masculino,23,Branco,Pos graduacao,MS,3,TI,Gerente
A207,Juliano Edivaldo Rosatto,Masculino,31,Preto,Pos graduacao,BA,8,Marketing,Gerente
7B07,Milton Valente Junior,Masculino,35,Pardo,Mestrado,MG,10,Desenvolvimento de Produtos,Analista Senior
1282,Ricardo de Souza Vernjia Ernelcka,Masculino,35,Preto,Ensino Superior,PI,8,Marketing,Analista Pleno
E3ED,Maria Luara Gomes,Feminino,48,Preto,Pos graduacao,SE,4,Vendas,Analista Junior
D1C9,Rosana Bete Vialyer,Feminino,39,Pardo,Ensino Superior,RJ,9,Administrativo,Analista Junior
5DC3,Viviane Cintia de Goncalves Enieler Coflebas,Feminino,20,Pardo,Ensino Superior,RS,,Administrativo,Analista Junior
5558,Danilo Juan dos Santos,Masculino,24,Branco,Ensino Superior,GO,,Operacoes,Analista Junior
BF0D,Romildo Otavio de Melo Schmidt,Masculino,19,Branco,Ensino Superior,MT,2,Contabilidade,Analista Junior
E476,Bianca de Ferreira,Feminino,41,Pardo,Ensino Superior,MA,10,Recursos Humanos,Analista Junior
1E51,Hilton Glypesson,Masculino,37,Preto,Ensino Superior,SP,6,Compras,Analista Junior
C4B8,Leonardo Rodrigues de Souza,Masculino,18,Preto,Ensino Superior,SP,,Operacoes,Analista Pleno
ED55,Geraldo das Neves,Masculino,34,Branco,Mestrado,RN,,Marketing,Analista Pleno
AD30,Caio Kevin de Martins,Masculino,35,Pardo,Doutorado,RS,6,Desenvolvimento de Produtos,Analista Junior
58F1,Liane Shivua,Feminino,19,Pardo,Ensino Superior,SP,,TI,Estagiario
0B16,Olavo Juliano de Brito Izeioer,Masculino,42,Pardo,Ensino Superior,RN,11,Vendas,Analista Senior
6A83,Raul Gochiao,Masculino,25,Pardo,Ensino Superior,AL,4,Contabilidade,Analista Junior
7831,Decio Gilberto de Junqueira,Masculino,37,Pardo,Ensino Superior,RJ,6,Vendas,Analista Pleno
870E,Antonio de Uchoa,Masculino,26,Branco,Ensino Superior,RJ,5,Operacoes,Analista Senior
9645,Nicolau de Palhares,Masculino,37,Pardo,Ensino Superior,SC,7,Contabilidade,Analista Pleno
42FF,Avelino de Andrade Ymovic,Masculino,27,Branco,Ensino Superior,TO,7,Contabilidade,Analista Junior
AE6F,Genir Diana Osibezo Oenson,Feminino,29,Branco,Ensino Superior,MG,7,Compras,Analista Senior
DCA7,Cleuza Tainara de Miranda Rossi,Feminino,31,Branco,Ensino Medio,MT,10,Administrativo,Gerente
5CAE,Zulmira Marielle Schmidt,Feminino,35,Pardo,Ensino Superior,AP,4,Desenvolvimento de Produtos,Analista Junior
F7FD,Sergio de Junqueira Junior,Masculino,33,Branco,Ensino Superior,SC,7,Recursos Humanos,Analista Pleno
4301,Sheila Beirn Frandaz,Feminino,57,Pardo,Ensino Superior,RS,3,Vendas,Analista Pleno
AB17,Lidiane Velma Marinho de Pereira da Paz,Feminino,34,Branco,Mestrado,SP,8,Compras,Analista Senior
6FA1,Roberto Uzppaman,Masculino,32,Pardo,Pos graduacao,PA,5,Compras,Analista Pleno
4977,Madalena Eunice Eicifo Atlunoz,Feminino,43,Pardo,Doutorado,RO,5,Desenvolvimento de Produtos,Gerente
BB05,Carmen dos Santos Castelo do Rio,Feminino,30,Branco,Ensino Superior,RJ,2,Operacoes,Analista Pleno
4FCB,Manoel Crinumer,Masculino,23,Pardo,Ensino Superior,MT,,TI,Analista Junior
CF8E,Zenaide Monique de Tavares,Feminino,23,Pardo,Ensino Superior,RJ,4,TI,Analista Pleno
D876,Lucas Torres,Masculino,47,Branco,Doutorado,DF,2,Compras,Analista Pleno
B642,Gilmara de Campos Kusufu,Feminino,20,Pardo,Mestrado,AP,,Marketing,Gerente
F577,Igor Humberto da Silva Uirnson Junior,Masculino,41,Preto,Pos graduacao,GO,6,Contabilidade,Analista Pleno
3AD0,Suzanne Paula Egru de Castro,Feminino,33,Pardo,Ensino Superior,SP,4,Desenvolvimento de Produtos,Analista Senior
9607,Edivaldo Cesar Uchelo dos Santos,Masculino,30,Branco,Ensino Superior,AL,9,TI,Analista Junior
FE3F,Ramon de Souza,Masculino,39,Branco,Pos graduacao,RJ,2,Administrativo,Analista Pleno
39AE,Leopoldo Alfredo Epi Arnbri,Masculino,19,Branco,Ensino Superior,SP,2,Compras,Analista Junior
30BA,Alan de Drummond,Masculino,24,Pardo,Doutorado,RR,7,TI,Analista Pleno
E8B2,Washington Avelino de Pimentel,Masculino,19,Branco,Pos graduacao,RJ,0,Desenvolvimento de Produtos,Estagiario
BB65,Marielle Maciel,Feminino,19,Pardo,Mestrado,AL,,Recursos Humanos,Analista Pleno
B09C,Caue Cleberson Torres,Masculino,34,Amarelo,Ensino Superior,SC,5,TI,Analista Junior
A7CC,"Roger A,ngelo de Souza da Silva Renedosu",Masculino,37,Branco,Ensino Superior,MS,2,Vendas,Gerente
22B1,Ney de Pereira Junior,Masculino,29,Branco,Pos graduacao,RS,6,Marketing,Analista Junior
E2D0,Tania Beatriz Mizu Igreja,Feminino,25,Pardo,Ensino Superior,SP,4,Administrativo,Analista Junior
E128,Mariano Everton da Paraiba de Santana Limgumfesenvic,Masculino,19,Branco,Ensino Superior,MG,4,Administrativo,Gerente
B311,Eloi de Oliva,Masculino,47,Pardo,Ensino Superior,AL,3,Contabilidade,Analista Pleno
8E12,Pedro Jardel Guerra Miasaer Teles Terceiro,Masculino,19,Branco,Ensino Superior,AC,,TI,Analista Junior
8DE7,Everaldo Meoam,Masculino,35,Pardo,Ensino Superior,MS,1,TI,Analista Senior
7C12,Rai Nelson de Moura,Masculino,26,Branco,Ensino Superior,RJ,5,TI,Gerente
E87B,Roger Wagner da Conceicao,Masculino,32,Branco,Ensino Superior,RN,5,Recursos Humanos,Gerente
D4BC,Madalena Tabata Sanches de Munhoz,Feminino,18,Branco,Doutorado,MT,4,TI,Analista Senior
F563,Isaias Ricardo Odla Terceiro,Masculino,25,Pardo,Ensino Superior,MG,,Compras,Analista Pleno
6F6D,Flavio Albano Dutra da Silva,Masculino,36,Pardo,Ensino Superior,RJ,7,TI,Gerente
6C78,Arnaldo Yuri de Mello da Encarnacao,Masculino,51,Branco,Ensino Superior,BA,,Contabilidade,Gerente
76FB,Olivia Bianca de Leao,Feminino,25,Pardo,Ensino Superior,RN,1,Marketing,Analista Pleno
B0F8,Marli Denise de Siqueira,Feminino,21,Pardo,Pos graduacao,MS,3,Contabilidade,Gerente
5964,Albina Ana Barroso,Feminino,37,Branco,Mestrado,PR,0,TI,Analista Junior
E9C3,Andre Zeranoho,Masculino,28,Branco,Pos graduacao,SE,2,Marketing,Analista Pleno
9706,Luan Puiya,Masculino,22,Branco,Pos graduacao,RJ,4,Compras,Analista Junior
EBDC,Maira Leila Hyle da Silva,Feminino,28,Pardo,Ensino Superior,MG,2,Operacoes,Analista Senior
53D2,Marina da Costa,Feminino,23,Indigena,Doutorado,MT,6,Contabilidade,Gerente
3C47,Raissa Francielle Ugera,Feminino,22,Branco,Doutorado,SP,5,Compras,Analista Pleno
40B3,Miguel Carlos Ugem Vlizusluman,Masculino,43,Preto,Ensino Superior,RO,6,Desenvolvimento de Produtos,Analista Senior
CB5C,Tatiana Manuela Geagomo,Feminino,24,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Junior
7E95,Matheus Quirino Franco Noze Yaer,Masculino,18,Branco,Ensino Superior,MG,4,Contabilidade,Analista Pleno
A6F7,Everton de Toledo,Masculino,43,Branco,Pos graduacao,MS,1,Compras,Analista Pleno
DF33,Aldo Gomes Teles,Masculino,26,Branco,Ensino Superior,MG,12,Recursos Humanos,Analista Senior
E511,Reinaldo de Campos Nifumu,Masculino,53,Branco,Mestrado,RS,4,Recursos Humanos,Analista Pleno
D193,Michel Wagner de Fraga dos Santos Fontes Junior,Masculino,33,Branco,Doutorado,TO,4,Desenvolvimento de Produtos,Analista Pleno
3D8A,Quirino Benedito de Lisboa,Masculino,27,Pardo,Ensino Superior,SE,2,Administrativo,Analista Pleno
AC5E,Julio Altair da Rocha,Masculino,26,Preto,Ensino Superior,RJ,3,Compras,Analista Junior
2D29,Gilson de Macedo,Masculino,44,Branco,Ensino Superior,SC,5,Marketing,Analista Pleno
104E,Samuel Criys de Alvarenga Rizflintrinpry,Masculino,19,Pardo,Ensino Superior,RS,5,Compras,Analista Pleno
846B,Flaviana do Prado Lornssiman,Feminino,43,Pardo,Pos graduacao,AL,8,Contabilidade,Analista Junior
2D52,Janio Ciro Rangel Hosovic,Masculino,18,Pardo,Ensino Superior,PR,1,TI,Gerente
1374,Marcos Celso de Souza,Masculino,18,Preto,Pos graduacao,MS,3,Administrativo,Gerente
F23F,Cintia Eva Preto Penedo,Feminino,32,Pardo,Doutorado,RR,7,Vendas,Analista Pleno
71DC,Ana de Brandao,Feminino,45,Branco,Ensino Superior,MS,9,Operacoes,Analista Junior
20AB,Leopoldo de Barbosa,Masculino,41,Branco,Ensino Superior,SC,5,Recursos Humanos,Analista Pleno
8C37,Osorio Caue de Jesus Valente,Masculino,37,Branco,Ensino Superior,RN,3,Operacoes,Analista Pleno
876D,Carla Uian de Sampaio Ezboa,Feminino,33,Branco,Mestrado,RJ,4,Administrativo,Analista Pleno
30CD,Itamara Melanie Kinunise Disier,Feminino,44,Pardo,Ensino Superior,AP,4,Compras,Analista Junior
BAAD,Geraldo Brasil,Masculino,34,Preto,Ensino Superior,PR,0,Contabilidade,Estagiario
5F1C,Benedito Kuho Junior,Masculino,42,Pardo,Ensino Superior,PR,0,Operacoes,Analista Junior
6441,Janio Paulo Arigopiov de Angola,Masculino,27,Pardo,Pos graduacao,DF,3,Administrativo,Diretor
F432,Manoel Luke da Silva Pimenta,Masculino,22,Branco,Ensino Superior,RS,8,Desenvolvimento de Produtos,Analista Senior
03C8,Fernando Jesus Trezolus Imlou Rekakufu,Masculino,41,Pardo,Ensino Superior,SE,,TI,Diretor
9003,Amarildo de Sao Pedro Ocim,Masculino,20,Pardo,Pos graduacao,SE,5,TI,Gerente
3C25,Matheus Charles da Rocha Pabo,Masculino,47,Pardo,Ensino Superior,MG,7,Compras,Analista Junior
2762,Davi dos Santos Naves,Masculino,27,Pardo,Ensino Superior,PA,4,Marketing,Analista Pleno
9A41,Jardel Thiago Paoson,Masculino,43,Branco,Mestrado,DF,5,Vendas,Analista Pleno
D2F7,Eulalia Quiteria dos Santos,Feminino,19,Preto,Ensino Superior,TO,4,Administrativo,Analista Junior
5589,Madalena de Gimenes,Feminino,33,Branco,Ensino Superior,RJ,0,Recursos Humanos,Analista Senior
9C5E,Sara de Fernandes,Feminino,18,Pardo,Ensino Medio,SP,,Operacoes,Analista Pleno
9704,Eliomar Francielle Seixas,Feminino,41,Pardo,Pos graduacao,SP,5,Administrativo,Analista Junior
0B43,Vera Maria da Mata de Drummond,Feminino,29,Branco,Doutorado,SC,8,TI,Analista Junior
7B7C,Guilherme Olavo dos Pinhais da Paraiba de Andrade Junior,Masculino,37,Pardo,Ensino Superior,SP,7,Compras,Analista Senior
C174,Camilo de Godoy Efri,Masculino,54,Branco,Ensino Superior,MT,4,TI,Analista Senior
FED4,Bento de Madureira,Masculino,39,Branco,Doutorado,SP,7,Contabilidade,Analista Junior
287C,Adilson Uenounman,Masculino,31,Branco,Ensino Superior,PB,7,Contabilidade,Analista Junior
11E3,Asrsula Alessandra Igreja,Feminino,18,Pardo,Pos graduacao,MG,4,TI,Gerente
06C7,Pedro Yune,Masculino,41,Branco,Ensino Superior,ES,7,Compras,Analista Junior
7742,Leo Pedro Schneider Rosatto,Masculino,23,Pardo,Ensino Superior,PA,2,Recursos Humanos,Gerente
5293,Luis da Silva Rodrigues,Masculino,49,Pardo,Mestrado,RS,5,Desenvolvimento de Produtos,Gerente
6D2A,Robert Alfredo da Silva dos Santos de Macedo Junior,Masculino,33,Branco,Ensino Superior,PR,6,Compras,Analista Senior
D29D,Bete Aparecida Prates do Amazonas,Feminino,49,Branco,Ensino Superior,MG,3,Desenvolvimento de Produtos,Analista Pleno
01A6,Joao Giovanni Frula da Encarnacao,Masculino,21,Branco,Pos graduacao,RS,,TI,Analista Junior
2E4C,Joao Moacyr de Pimentel,Masculino,49,Pardo,Mestrado,MG,2,Operacoes,Analista Senior
4260,Albina de Magalhaes,Feminino,23,Branco,Ensino Superior,MG,,Compras,Analista Pleno
C65F,Leo Jack Ornmo Acaman,Masculino,31,Pardo,Ensino Superior,RO,7,Contabilidade,Analista Pleno
152C,Lilian Isabel Tristao,Feminino,21,Pardo,Pos graduacao,PI,4,Contabilidade,Analista Pleno
0741,Zilda Livia Castelo,Feminino,34,Branco,Ensino Superior,RN,1,Recursos Humanos,Gerente
66B0,Romildo de Souza dos Santos,Masculino,47,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Pleno
3D9E,Jonas Quirino Ipulu de Sao Pedro,Masculino,19,Branco,Ensino Superior,SP,2,Recursos Humanos,Gerente
EE7B,Demilson Alisson das Neves Gois Fortes,Masculino,24,Pardo,Mestrado,AL,0,Operacoes,Gerente
93C2,Taina de Souza,Feminino,24,Pardo,Ensino Superior,MG,,Administrativo,Analista Pleno
E9F7,Rosimeire Cintia Ujiman Oigacrison da Silva,Feminino,29,Branco,Ensino Superior,AL,8,TI,Analista Senior
F635,Nicolas Rosa,Masculino,22,Pardo,Ensino Medio,MA,4,Contabilidade,Analista Junior
3C6B,Daniel Wellington Lobruz,Masculino,25,Branco,Ensino Superior,PB,1,Administrativo,Analista Pleno
97C7,Hamilton de Meireles Schneider Junior,Masculino,31,Branco,Pos graduacao,MA,1,Desenvolvimento de Produtos,Analista Pleno
9B18,Suzy Evelyn Preto,Feminino,41,Pardo,Ensino Superior,SP,7,Contabilidade,Analista Senior
2065,Itamar Juan Azri Junior,Masculino,36,Branco,Ensino Superior,SE,6,Marketing,Analista Pleno
7F86,Helio Otavio Freire de Trindade,Masculino,21,Pardo,Ensino Superior,GO,6,Administrativo,Analista Junior
3769,Cleberson Oeocevic,Masculino,27,Preto,Ensino Superior,RJ,6,TI,Analista Junior
98AF,Elaine Teresa Trevisan,Feminino,20,Pardo,Ensino Superior,PE,,Marketing,Gerente
5798,Cibele da Silva Pornas de Diniz,Feminino,31,Branco,Pos graduacao,SP,7,TI,Analista Senior
FE47,Nivaldo Azchos,Masculino,21,Pardo,Ensino Superior,SP,4,Compras,Analista Senior
4CB4,Janio Branco Lage de Osorio,Masculino,45,Pardo,Ensino Superior,RS,3,Desenvolvimento de Produtos,Analista Senior
5ABD,Flavia dos Santos,Feminino,43,Pardo,Ensino Superior,BA,3,Administrativo,Analista Pleno
55AD,Marli Eloa Raveu,Feminino,29,Pardo,Ensino Superior,RJ,,Contabilidade,Analista Pleno
8428,Thaissa Margarida de Cerqueira,Feminino,23,Pardo,Ensino Superior,SP,4,Recursos Humanos,Analista Pleno
1EFE,Luciano de Oliveira Borba,Masculino,30,Preto,Pos graduacao,BA,3,Operacoes,Analista Junior
3EC8,Humberto das Neves,Masculino,36,Pardo,Ensino Superior,TO,7,Desenvolvimento de Produtos,Analista Junior
5A19,Helio Andre Ron de Souza,Masculino,20,Branco,Ensino Superior,AL,3,Vendas,Analista Junior
74A6,Paulo Wilson Plaezeti,Masculino,38,Pardo,Pos graduacao,PR,8,Compras,Gerente
2302,Augusto de Madureira Rushitoki,Masculino,37,Branco,Ensino Superior,AP,8,Contabilidade,Gerente
0E13,Everton Ney de Cardozo,Masculino,19,Branco,Ensino Superior,PB,,Compras,Analista Pleno
D983,Sandra Vitoria da Silva Dias,Feminino,28,Pardo,Pos graduacao,RS,9,Administrativo,Analista Pleno
5C05,Lara Beatriz dos Santos,Feminino,48,Branco,Ensino Superior,SC,9,Compras,Analista Junior
94BF,Emanoel Lucio de Ferraz Mimjenyman dos Santos,Masculino,18,Branco,Ensino Superior,MA,,Marketing,Analista Senior
22FA,Carla de Salvador da Silva,Feminino,35,Pardo,Ensino Superior,PR,1,Contabilidade,Analista Senior
E032,Gilberto Rafael de Paula,Masculino,35,Pardo,Ensino Superior,PR,3,TI,Analista Pleno
5AE4,Manuel Sewo,Masculino,29,Pardo,Ensino Superior,SC,2,Compras,Gerente
32B6,Wesley Ewarnocru Junior,Masculino,20,Branco,Ensino Superior,RS,4,Vendas,Analista Pleno
8457,Alexandre Iran Terceiro,Masculino,24,Branco,Doutorado,RS,8,Administrativo,Analista Junior
D4B7,Jackson Luan de Farias,Masculino,34,Preto,Ensino Superior,SC,4,Operacoes,Analista Pleno
90CC,Luke da Silva,Masculino,18,Branco,Pos graduacao,MG,1,Desenvolvimento de Produtos,Analista Pleno
ED1D,Roberval Nathan Ouve,Masculino,35,Branco,Ensino Superior,RS,7,Recursos Humanos,Analista Pleno
A12F,Manuel de Osorio Yogi,Masculino,39,Pardo,Ensino Superior,PI,4,Marketing,Analista Junior
6A26,Isaias Klein Valverde,Masculino,22,Preto,Ensino Superior,SP,1,Recursos Humanos,Estagiario
833B,Xerxes de Linhares Ozoao,Masculino,32,Pardo,Ensino Superior,GO,8,Administrativo,Analista Senior
D096,Baltazar Maciel,Masculino,37,Pardo,Ensino Superior,SP,5,Administrativo,Analista Junior
